,benchmark,base,greedy1_ln,greedy1_policy,greedy2_ln,greedy2_policy,bruteforce_ln,bruteforce_policy,policy_ln,benchmark,base,greedy1_ln,greedy1_policy,greedy2_ln,greedy2_policy,bruteforce_ln,bruteforce_policy,policy_ln,benchmark,base,greedy1_ln,greedy1_policy,greedy2_ln,greedy2_policy,bruteforce_ln,bruteforce_policy,policy_ln
0,benchmark://mm128_128_128-v0/201,2.5263330936431885,20.578672409057617,22.335790634155273,19.398855209350586,22.358173370361328,22.367950439453125,22.34054946899414,2.6399543285369873,benchmark://mm128_128_128-v0/201,1.0036265850067139,3.0134763717651367,0.008405923843383789,1.018340826034546,0.01803874969482422,0.004018068313598633,0.009092330932617188,0.005187511444091797,benchmark://mm128_128_128-v0/201,,"['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']",['swap_down']
0,benchmark://mm128_128_128-v0/021,2.6625430583953857,27.425582885742188,20.234577178955078,20.818918228149414,27.522401809692383,20.071514129638672,27.500566482543945,27.500566482543945,benchmark://mm128_128_128-v0/021,1.0032598972320557,3.011545419692993,0.006073474884033203,1.0171515941619873,0.017967939376831055,0.003983020782470703,0.008008956909179688,0.00516819953918457,benchmark://mm128_128_128-v0/021,,"['down', 'swap_down']","['down', 'swap_down']","['down', 'swap_down']","['down', 'swap_down']","['down', 'swap_down']","['down', 'swap_down']",['down']
0,benchmark://mm128_128_128-v0/210,0.4804574251174927,17.271242141723633,16.333786010742188,17.26946449279785,17.312162399291992,16.354677200317383,16.808883666992188,0.47478312253952026,benchmark://mm128_128_128-v0/210,1.0022034645080566,3.016568422317505,0.007035732269287109,1.0100157260894775,0.018721818923950195,0.003990888595581055,0.008123159408569336,0.005323886871337891,benchmark://mm128_128_128-v0/210,,"['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']","['swap_down', 'swap_down']",['swap_down']
0,benchmark://mm128_128_128-v0/102,16.27452850341797,19.07863426208496,19.07863426208496,19.03680992126465,19.033872604370117,19.03274917602539,19.01411247253418,19.039487838745117,benchmark://mm128_128_128-v0/102,1.002657413482666,3.009333372116089,0.006776094436645508,1.0116231441497803,0.018269062042236328,0.003775358200073242,0.008794784545898438,0.0051462650299072266,benchmark://mm128_128_128-v0/102,,"['swap_down', 'up']","['down', 'up']","['swap_down', 'up']","['swap_down', 'up']","['swap_down', 'up']","['swap_down', 'up']",['swap_down']
